ALLOT_NAME,ALLOT_NO,BLMDATA,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_C,ST_ALLOT,GlobalID,SHAPE_Leng,SHAPE_Area,FID,OBJECTID
Leonard Carlson,14061,0,80.67703704,ID,I01000,IDI01000,ID14061,{C3D887E1-8A9C-44B7-9AA2-45D0B6D3E019},2417.593463,326489.6822,1255,279962
Strawberry Creek,14062,0,1244.237718,ID,I02000,IDI02000,ID14062,{D9E8D079-37C9-4044-AF2C-0E1CE322514C},12840.4188,5035271.398,1256,279963
Wheelview,14063,0,576.4394639,ID,I02000,IDI02000,ID14063,{B95B4DB2-258E-4475-AFE1-ADC27F66EDF2},7304.890469,2332777.012,1257,279964
Aldridge,14064,0,1841.028682,ID,I02000,IDI02000,ID14064,{6CCE0D64-3F62-4F82-A675-F0770A4B36C5},12588.34939,7450408.337,1258,279965
Middle Cone,14065,0,227.6479347,ID,I02000,IDI02000,ID14065,{2400A0CB-EA8E-428D-8ABC-6221FFBDBF62},4358.059337,921262.1656,1259,279966
Red Canyon,14067,0,361.7781268,ID,I02000,IDI02000,ID14067,{BF2FE649-06C0-401C-9FFE-C677EA67FD5D},8047.856137,1464069.951,1260,279967
Dry Creek,14070,0,1768.063972,ID,I02000,IDI02000,ID14070,{7C32771C-832B-42B2-B662-7A6C270699C8},16194.77265,7155129.46,1261,279968
Mount Taylor-1,14072,0,4263.855359,ID,I02000,IDI02000,ID14072,{B40B9A42-E2BB-46FF-A53D-DF7D3A35D33A},18709.1836,17255278.98,1262,279969
Oneida Campground,14073,0,656.5807335,ID,I02000,IDI02000,ID14073,{4FF7F632-81D4-4640-8B8C-514AD48B52DF},6671.130339,2657098.512,1263,279970
Deer Point,14074,0,539.7486761,ID,I02000,IDI02000,ID14074,{AC979833-9CB5-4CD0-B685-709A4E423B54},7555.157665,2184294.072,1264,279971
Little Blackfoot River,14075,0,572.3132824,ID,I02000,IDI02000,ID14075,{C718D16E-430E-47F5-B061-536539347724},6043.315238,2316078.882,1265,279972
Five-Ways,14076,0,199.6194341,ID,I01000,IDI01000,ID14076,{DC00E160-7F3D-4746-A588-AC0384059B08},6124.511265,807834.3975,1266,279973
Georgetown,14077,0,603.6248052,ID,I02000,IDI02000,ID14077,{42336BFD-F2E3-441C-A5BE-5B3181913584},7940.170686,2442792.622,1267,279974
Cheatbeck Canyon,14079,0,431.374277,ID,I02000,IDI02000,ID14079,{797FF629-8F1F-454E-9C9C-53C05A4C0490},7887.682327,1745716.697,1268,279975
Gale Clement,14080,0,4299.441493,ID,I01000,IDI01000,ID14080,{D0451667-7C59-4722-897F-1DE8AC13F2BF},23099.50107,17399291.53,1269,279976
G. Ray Clement,14081,0,79.32789869,ID,I01000,IDI01000,ID14081,{8650DDDA-35AF-4FAA-A921-76715967A9A5},2405.131487,321029.8914,1270,279977
Clough,14082,0,44.34841067,ID,I01000,IDI01000,ID14082,{57B91BCA-9820-4BBC-917F-5E8E2B08E7D1},2556.566324,179472.3634,1271,279978
Spring Hollow,14083,0,3797.312423,ID,I02000,IDI02000,ID14083,{67B1DB2C-04E8-4668-9086-38C4BCC51063},23092.22146,15367239.21,1272,279979
Cheatbeck Canyon,14084,0,145.3115557,ID,I02000,IDI02000,ID14084,{48B2FD6C-F411-4819-81D5-6AE6800A5145},3072.764075,588057.3383,1273,279980
Cook,14085,0,279.4075418,ID,I01000,IDI01000,ID14085,{BEB05160-B4E0-4870-9FD8-5F09C3E6156B},7233.470171,1130726.696,1274,279981
Cook Springs,14086,0,587.7172221,ID,I02000,IDI02000,ID14086,{AC81D33F-A0EB-49A1-B351-078047F91687},6389.996278,2378416.661,1275,279982
Paris Canyon,14087,0,455.8229783,ID,I02000,IDI02000,ID14087,{824806CE-18AE-4193-99BD-9B400929FF17},6136.98958,1844657.474,1276,279983
North Creek,14089,0,706.0344433,ID,I02000,IDI02000,ID14089,{A6396308-C895-4D72-ABDB-DA8BA644DF6A},9090.247745,2857231.37,1277,279984
Left Hand Fork Marsh Creek,14090,0,29873.43148,ID,I02000,IDI02000,ID14090,{3DE05B53-9B7C-48C2-B433-6EE9DEB15618},81314.87181,120893968.2,1278,279985
Blackfoot River-1,14092,0,311.5981538,ID,I02000,IDI02000,ID14092,{E1A4D1A1-7931-49B0-943F-F701E291B766},8644.877818,1260997.998,1279,279986
Mount Taylor-2,14093,0,367.1628704,ID,I02000,IDI02000,ID14093,{EDCDBAC4-A891-4784-9A59-4D8C326B1C3B},5542.302487,1485861.322,1280,279987
Wolverine Canyon,14094,0,1021.58492,ID,I02000,IDI02000,ID14094,{7E82B8FC-0830-4398-BB86-590FFDC5A362},8949.579636,4134223.914,1281,279988
Jones Basin-2,14095,0,308.8622153,ID,I02000,IDI02000,ID14095,{A0E0754A-CFD9-47D6-B489-62AEA5C8B9E3},5527.299617,1249926.004,1282,279989
Bear River-5,14096,0,2678.67375,ID,I02000,IDI02000,ID14096,{EA467451-3944-4760-BA8A-ADBEE8B3DB38},16271.95061,10840251.12,1283,279990
Sheep Creek Hills-4,14097,0,303.7969817,ID,I02000,IDI02000,ID14097,{0897D5E2-C94D-4AC8-87B5-409592D82C95},4873.475246,1229427.65,1284,279991
Bull's Fork,14098,0,40.03238264,ID,I01000,IDI01000,ID14098,{1F7CD573-F588-4369-9C68-14A7D536E3FC},1610.01557,162005.9482,1285,279992
Bear Creek Spring,14099,0,5389.079332,ID,I02000,IDI02000,ID14099,{591D415D-CD22-4F6B-87C2-1B5FAEE0A759},22708.28071,21808916.93,1286,279993
Emigrant Trail,14100,0,1633.30258,ID,I02000,IDI02000,ID14100,{66E07406-7BC9-45B3-8488-09DCA776B80A},16727.47642,6609767.287,1287,279994
Wayne Davis,14102,0,80.45996688,ID,I01000,IDI01000,ID14102,{614A67C8-EEFD-4E98-B594-F73A1DF57CF4},2419.53421,325611.227,1288,279995
Sheep Creek Reservoir,14103,0,608.4516601,ID,I02000,IDI02000,ID14103,{A32A609D-CA5B-4918-A8D5-B6C3A23B73FF},10128.40693,2462326.288,1289,279996
Mill Creek,14104,0,99.76690498,ID,I02000,IDI02000,ID14104,{87D41EAD-C449-4FB1-8ED8-0A2D89CD463F},2876.55402,403743.9438,1290,279997
Henry's Lake,14106,0,29.24678922,ID,I01000,IDI01000,ID14106,{7CB3A6F3-18E1-4189-A9D9-7F414AFCB2E5},1908.323232,118358.0269,1291,279998
Wooley Ridge-2,14109,0,1863.967276,ID,I02000,IDI02000,ID14109,{81DC9FBA-6FA6-49DE-8789-7D91C4D75A3A},12498.78108,7543237.902,1292,279999
Unit 4 Slug Creek,14110,0,6807.507565,ID,I02000,IDI02000,ID14110,{FCE08268-9B13-4EA3-B505-9AEE652E64FB},34601.51123,27549115.13,1293,280000
Fish Haven-1,14111,0,355.7200005,ID,I02000,IDI02000,ID14111,{F8481C59-1139-4C67-94AE-D26A5F52F37E},5261.933409,1439553.486,1294,280001
Polatis,14113,0,101.2237913,ID,I01000,IDI01000,ID14113,{CB027350-81BF-4A6D-A7E9-9092550282AD},3591.07658,409639.7768,1295,280002
Border,14114,0,149.6178422,ID,I01000,IDI01000,ID14114,{DC45BC28-69A6-4DC1-B750-1905CFD538E8},3114.542416,605484.3306,1296,280003
Twin Lakes Canal,14115,0,655.8900594,ID,I02000,IDI02000,ID14115,{0184D5A0-1FE3-4EA5-B61B-F9767411ACEF},7631.112306,2654303.442,1297,280004
Elkington,14116,0,775.1297979,ID,I01000,IDI01000,ID14116,{C27E0EB5-BEDA-477E-92A7-319DA28D7582},12234.33719,3136851.46,1298,280005
Kackley Springs,14117,0,75.41458161,ID,I02000,IDI02000,ID14117,{E847394F-2960-4A38-BD0F-906FC9AACA71},2403.722386,305193.1961,1299,280006
Enget,14118,0,120.4978407,ID,I01000,IDI01000,ID14118,{EC70A146-EFDE-436F-820D-2836BD143258},3224.218386,487639.3973,1300,280007
Jack Knife Creek,14119,0,48.21397884,ID,I02000,IDI02000,ID14119,{6374D38A-5785-4E80-8272-B1AAB9C3DF7B},1766.47695,195115.8249,1301,280008
Lanes Creek 40,14120,0,350.0075968,ID,I02000,IDI02000,ID14120,{0FD9B15D-89CF-4762-9108-AE448B4206DF},5199.202898,1416436.117,1302,280009
Blackfoot River-2,14121,0,220.3451409,ID,I02000,IDI02000,ID14121,{637BE339-73F4-4C72-8AF3-858F034D554F},5645.605283,891708.6903,1303,280010
Lund Cove,14123,0,3355.609514,ID,I02000,IDI02000,ID14123,{EFF105BB-B403-4829-B55E-D7A993FEAABA},22188.77251,13579723.85,1304,280011
Thomas Fork,14124,0,2640.193127,ID,I02000,IDI02000,ID14124,{757ED8F7-682E-41F7-9D25-FDB17BAA6F4D},19467.78322,10684524.95,1305,280012
Fish Haven-2,14125,0,985.239842,ID,I02000,IDI02000,ID14125,{55BF4F8B-0AD8-4291-AAE3-A57AEB81B633},8917.884808,3987140.019,1306,280013
Thatcher Hill-3,14127,0,2874.526112,ID,I02000,IDI02000,ID14127,{FCAC00C8-8DD4-4752-828C-FF521A6A0EFF},18240.30574,11632840.66,1307,280014
Cottonwood Creek-2,14128,0,2553.844509,ID,I02000,IDI02000,ID14128,{C71FBC81-9645-4F39-9772-07457D6F20A3},21045.52964,10335083.1,1308,280015
East Of Tygee Creek,14129,0,1494.081883,ID,I02000,IDI02000,ID14129,{9E75FED8-B49E-4A41-B9B8-69125ADFFD63},14209.22051,6046358.879,1309,280016
Walter Gay,14132,0,38.07685592,ID,I01000,IDI01000,ID14132,{01E83FA5-AB2F-4F17-8157-07B86938FF81},1570.33471,154092.1809,1310,280017
North Ant Unit,14133,0,296.6798542,ID,I02000,IDI02000,ID14133,{CFCA7C46-602A-43FD-8D90-B713D97017C6},4700.205591,1200625.542,1311,280018
Pelican Slough-2,14135,0,519.2266767,ID,I02000,IDI02000,ID14135,{CB8A1192-8593-461B-BAD6-B8200C6B3517},6431.848498,2101244.157,1312,280019
Montpelier Canyon-1,14139,0,575.791599,ID,I02000,IDI02000,ID14139,{DB786709-B040-44E5-BB3C-EFCD549AC6E6},10575.09794,2330155.185,1313,280020
Big Creek Isolated,14141,0,339.4975299,ID,T02000,IDT02000,ID14141,{DF87C295-D34D-4718-925B-E813309E724B},5684.490574,1373903.216,1314,280021
Cooley Canyon,14166,0,6384.052067,ID,I02000,IDI02000,ID14166,{C2A83746-D7BC-41BC-85E9-616D1111F6CC},30981.14528,25835444.72,1315,280022
North Fork Of Rapid Creek,14192,0,120.5049265,ID,I02000,IDI02000,ID14192,{618C9D86-B5C4-461D-87B5-FF62545906E7},3228.904523,487668.0729,1316,280023
South Of Main Canyon,14257,0,476.4422677,ID,I02000,IDI02000,ID14257,{9FD5FCD8-0406-45AC-B5D4-751D24EC9E30},6447.733609,1928101.109,1317,280024
Bear River-6,14318,0,2246.213898,ID,I02000,IDI02000,ID14318,{70D274B9-DAE6-46AE-8EE6-90121A5D72AD},16219.87211,9090141.244,1318,280025
Little Blackfoot River,14319,0,34.64218685,ID,I02000,IDI02000,ID14319,{962BB1C0-E89E-4BB9-9E82-72A268D38D1D},1444.179143,140192.5132,1319,280026
Camp Creek,14401,0,3802.539661,ID,I04000,IDI04000,ID14401,{2605BD73-102A-4185-A487-387AB62C2F1C},18790.68143,15388393.17,1320,280027
Second Creek,14402,0,1859.497061,ID,I04000,IDI04000,ID14402,{73A7C6DB-28C5-4D1F-AE3E-9F718AC9FD47},15480.93669,7525147.512,1321,280028
Fenced Pasture,14403,0,14.95730697,ID,I04000,IDI04000,ID14403,{C6236CD0-67D8-4097-B435-31B7E1AD4D12},1522.62876,60530.31418,1322,280029
Iron/Lime Creek,14405,0,17361.82508,ID,I04000,IDI04000,ID14405,{1A048B6C-1D96-4761-9F25-B900E027A600},87606.41717,70261092.4,1323,280030
Poison Creek,14406,0,5850.134057,ID,I04000,IDI04000,ID14406,{A1EE09B1-A7B8-4710-8698-DA4CB8C8A6B2},46298.70262,23674746.61,1324,280031
Findley Basin,14408,0,669.273117,ID,I04000,IDI04000,ID14408,{4D6CD5D2-1595-4F03-AF9F-EFF46EE9EC0A},7169.780701,2708462.97,1325,280032
Little Morgan Creek,14413,0,6502.690352,ID,I03000,IDI03000,ID14413,{41F7CD40-BF4E-43BB-91D8-CE9592D83565},30216.13881,26315558.74,1326,280033
Highway,14414,0,1327.326317,ID,I03000,IDI03000,ID14414,{FA6BF855-F292-41CA-960E-172EA28D2BD0},13347.01685,5371520.364,1327,280034
Eddy Creek,14415,0,1750.009751,ID,I03000,IDI03000,ID14415,{354820E5-10D2-4473-986E-A2FEE2E8E460},22324.01778,7082066.329,1328,280035
Antelope Valley,15001,0,16401.63297,ID,I01000,IDI01000,ID15001,{1155E033-22E6-40B4-A220-C6B5510DBF2A},60863.16535,66375317.36,1329,280036
Beaver Creek,15002,0,2946.192788,ID,I01000,IDI01000,ID15002,{B9F8FE03-D776-456E-8282-115C26CBBF82},18833.95337,11922866.56,1330,280037
Big Grassy,15003,0,15270.89791,ID,I01000,IDI01000,ID15003,{6D85844E-DFED-4100-ADE9-C51844554CF6},62987.43048,61799376.74,1331,280038
Airport,15005,0,20800.04959,ID,I01000,IDI01000,ID15005,{AC4B7FA1-826C-406F-B1F4-0546EAA10EE2},61577.47651,84175148.59,1332,280039
Big Sage,15006,0,2869.29717,ID,I01000,IDI01000,ID15006,{9BA824A8-1211-4ADB-8EF2-02EB988526FB},15265.09349,11611679.8,1333,280040
Fall River,15007,0,34.41870328,ID,I01000,IDI01000,ID15007,{96D3C3F7-D1C0-4648-95A8-F9766D8C0A80},2197.372738,139288.1036,1334,280041
Blue Creek,15009,0,4316.42833,ID,I01000,IDI01000,ID15009,{028651C9-B50E-4B4F-8DAC-80FD395F793E},34665.78531,17468035.09,1335,280042
Button Butte,15010,0,655.8591593,ID,I01000,IDI01000,ID15010,{B03C7774-66E2-4AF9-8A77-DEC04DE5F919},6532.318827,2654178.393,1336,280043
Highway,15011,0,282.1849054,ID,I01000,IDI01000,ID15011,{720BC260-C85D-4ABD-8AF8-FE0972987B92},6460.244646,1141966.332,1337,280044
Camas Meadow,15012,0,7670.055907,ID,I01000,IDI01000,ID15012,{FBB92CC3-659D-4806-8D9A-A0E230EE417B},31564.15362,31039738.29,1338,280045
Ching Creek,15014,0,3184.458337,ID,I01000,IDI01000,ID15014,{7EC3B49D-4FA4-46B5-B733-AD5B9CE2EB91},15608.75269,12887096.86,1339,280046
Chokecherry,15015,0,4350.654705,ID,I01000,IDI01000,ID15015,{95148602-41D3-4443-8B69-4C1DE1245A3B},19408.56605,17606544.86,1340,280047
Cool Creek,15016,0,2341.18668,ID,I01000,IDI01000,ID15016,{E0E0B7E2-286A-49B8-8A61-D40764287A97},15485.27043,9474483.982,1341,280048
Cottonwood,15017,0,155.5211503,ID,I01000,IDI01000,ID15017,{603296EC-0ECB-478F-B000-C9E530180B70},3977.332979,629374.2658,1342,280049
North Kettle,15018,0,39.88254443,ID,I01000,IDI01000,ID15018,{AEF52E28-865D-4004-B9A8-B38987D72FEF},2104.078421,161399.5721,1343,280050
Crooked Road,15019,0,9963.591355,ID,I01000,IDI01000,ID15019,{8539C2A7-674D-450A-BD47-6DDDCCADF3FD},49779.11006,40321383.82,1344,280051
Crystal Butte,15021,0,4885.227395,ID,I01000,IDI01000,ID15021,{6744A687-F264-4E08-BD18-AA4EA69671AF},20846.78239,19769892.38,1345,280052
Dry Lake,15024,0,9837.066346,ID,I01000,IDI01000,ID15024,{7107DEDF-12A4-4A2A-8A14-141B4CD27D10},37011.98585,39809353.24,1346,280053
East Dubois,15025,0,9444.359188,ID,I01000,IDI01000,ID15025,{B1E4B12B-859F-4D99-A466-2427AD1C16EC},37835.13822,38220117.44,1347,280054
Eighteen Mile,15026,0,5323.690596,ID,I01000,IDI01000,ID15026,{1C4C4457-50C9-4567-8BFF-19108DDE63C1},23875.71263,21544297.05,1348,280055
Experiment Station,15028,0,8523.927134,ID,I01000,IDI01000,ID15028,{F0B4379B-2B56-4BAD-A8AC-02CE6BA387C4},30896.77496,34495246.28,1349,280056
Fog Butte,15029,0,3750.835629,ID,I01000,IDI01000,ID15029,{0B2AE85B-918E-4551-B3B8-D05FC5DD900D},20218.8168,15179153.54,1350,280057
Gardner Lake,15030,0,3283.865765,ID,I01000,IDI01000,ID15030,{F6E1C30C-6180-4DD1-94B0-2CD303A79884},17103.60413,13289386.04,1351,280058
Gas Caves,15031,0,4797.211349,ID,I01000,IDI01000,ID15031,{C540031A-92BC-4BDB-88BE-C6F9F2C05830},25831.8219,19413702.67,1352,280059
Grassy Road,15032,0,4040.283047,ID,I01000,IDI01000,ID15032,{E553628C-1F56-43AD-A798-13D262FE03D0},27275.62985,16350510.34,1353,280060
Highbridge,15033,0,7468.443206,ID,I01000,IDI01000,ID15033,{6BE451D9-3155-4426-9BCB-0BFBD67A7625},26630.69708,30223837.4,1354,280061
Hump Ditch,15034,0,3969.3073,ID,I01000,IDI01000,ID15034,{4FD998DD-05C1-482D-9B6B-9798731DFA8D},16848.5026,16063280.54,1355,280062
Ice Cave,15035,0,4294.038479,ID,I01000,IDI01000,ID15035,{1FAA21FB-A89E-4E46-B161-66B3BFAD2048},21695.58694,17377426.22,1356,280063
Jacoby Ranch,15036,0,11646.26339,ID,I01000,IDI01000,ID15036,{1EA63DBD-85AE-488A-905C-2E8F384B7C9B},36955.15663,47130942.99,1357,280064
Jenkins Well,15037,0,3596.042978,ID,I01000,IDI01000,ID15037,{F47DF34E-073D-4668-A767-9C7481D6C170},20679.08385,14552727.42,1358,280065
Junction,15038,0,631.7952616,ID,I01000,IDI01000,ID15038,{F10222D2-7DC2-495D-B30D-54DBCD158B14},8055.076729,2556794.867,1359,280066
Junipers,15039,0,41450.041,ID,I01000,IDI01000,ID15039,{48562087-C1E8-4A65-877C-957E3ECCAB13},83568.04596,167743030.9,1360,280067
Last Chance,15040,0,3209.982413,ID,I01000,IDI01000,ID15040,{FF3D0303-1216-4739-807D-C7FC6B260011},25451.20525,12990389.54,1361,280068
Lava East Camas,15041,0,18940.85438,ID,I01000,IDI01000,ID15041,{9A68F6AE-82CB-4A7B-B806-18000076EA84},55001.35414,76651222.64,1362,280069
Lucky Strike,15042,0,5492.759472,ID,I01000,IDI01000,ID15042,{E63A058E-9936-4B41-8B26-6334775B59D6},20338.42652,22228497.24,1363,280070
Morgans Crater,15043,0,6070.508513,ID,I01000,IDI01000,ID15043,{AAECC570-818D-4BD2-8110-A542B4F8055A},23932.63889,24566573.94,1364,280071
Needle Grass,15044,0,2468.664612,ID,I01000,IDI01000,ID15044,{F05021AC-B94F-453D-8337-1B39D3B2AC03},14918.57017,9990370.919,1365,280072
Pine Canyon,15048,0,399.3594804,ID,I01000,IDI01000,ID15048,{382F4A2C-C395-4A35-9045-53D4670A480C},6428.463234,1616156.897,1366,280073
Pine Creek,15049,0,2225.483997,ID,I01000,IDI01000,ID15049,{86680E9A-1AB3-41EE-8A56-12A1EF3A0A7B},16927.99626,9006249.98,1367,280074
Wood,15050,0,1097.704163,ID,I01000,IDI01000,ID15050,{743EE2D4-1B26-4EA5-B6C5-2C7FCFB2344B},11341.78777,4442268.787,1368,280075
Riverside,15051,0,2309.228902,ID,I01000,IDI01000,ID15051,{47DD3B2A-24ED-449D-BFBF-0D40359941D4},13675.46294,9345154.931,1369,280076
Cole Canyon,16002,0,4780.656378,ID,I01000,IDI01000,ID16002,{40E20653-9C29-42B9-B723-5862ADE93AB1},22626.51525,19346706.81,1370,280077
Winsper,16003,0,79.88698399,ID,I01000,IDI01000,ID16003,{049D576C-3EDE-4E89-92D2-7A1ED16B0C22},2414.144227,323292.4383,1371,280078
Dry Creek,16005,0,5796.601384,ID,I01000,IDI01000,ID16005,{3328B3FC-AC7A-4B71-AC6D-77909DE0A948},18894.15657,23458106.71,1372,280079
East Indian Creek,16006,0,2080.250371,ID,I01000,IDI01000,ID16006,{9403928A-1D95-4883-A6E1-E4C86EB89638},14291.83065,8418508.013,1373,280080
Edie Creek,16007,0,17622.11479,ID,I01000,IDI01000,ID16007,{5BF1B12E-BE22-4A5C-B560-7930619534F8},63812.50629,71314451.67,1374,280081
Ellis,16008,0,2387.671941,ID,I01000,IDI01000,ID16008,{34AC5DE5-4B2D-452D-9079-77B70AD3CEC3},16453.97725,9662603.908,1375,280082
Canyon,16009,0,1875.697265,ID,I01000,IDI01000,ID16009,{F1C9CF86-74E6-4E92-BA7C-B6B231C2720A},17599.81928,7590707.673,1376,280083
Fritz Creek,16010,0,237.8794259,ID,I01000,IDI01000,ID16010,{070FDEB8-18EF-4D4B-9D09-7D3FDEA8E0AD},4781.775873,962667.7061,1377,280084
Gneiting,16011,0,897.1646812,ID,I01000,IDI01000,ID16011,{AFFE9C26-DBFE-4B74-B97F-9655B740A6FD},9946.595714,3630711.073,1378,280085
Irving Creek,16012,0,39.87916542,ID,I01000,IDI01000,ID16012,{E9F85D1F-83C1-40EC-89A0-2B830620D3AE},1756.95629,161385.8977,1379,280086
Indian Creek,16014,0,8722.174404,ID,I01000,IDI01000,ID16014,{2943EB43-7145-4B4C-8714-DE4C545FE065},33187.43718,35297527.7,1380,280087
Sawmill Creek,16020,0,1515.739,ID,I02000,IDI02000,ID16020,{A5E7DCC6-F361-4F3E-BD25-398249FA0B96},17916.44804,6134002.472,1381,280088
Smith Gulch,16033,0,775.3387129,ID,I02000,IDI02000,ID16033,{DE3DAE80-E20B-4B9A-98C3-9F9C596B63C0},8402.383305,3137696.912,1382,280089
Rattlesnake-1,16034,0,1038.903421,ID,I02000,IDI02000,ID16034,{BEFC2F4F-5F8B-430C-B586-BA0043BD2468},11260.47629,4204309.68,1383,280090
Sand Hollow,16063,0,6795.774749,ID,I02000,IDI02000,ID16063,{A34FD317-8D7A-42E9-90B3-D540F2588DA6},26286.91445,27501633.92,1384,280091
Rapid Creek,16082,0,3663.203058,ID,I02000,IDI02000,ID16082,{3D9440D9-7D93-4C56-BE61-09747A6805C8},23844.48812,14824515.7,1385,280092
Fish Creek,16084,0,3010.94934,ID,I02000,IDI02000,ID16084,{22633B23-476B-4658-9E92-DF42F014839D},13934.52637,12184928.07,1386,280093
Pebble Point-1,16085,0,200.7693522,ID,I02000,IDI02000,ID16085,{573D2DDA-5473-4502-BF10-FD168D49FC28},4240.62251,812487.9695,1387,280094
Muirbrook,17011,0,121.3674882,ID,I01000,IDI01000,ID17011,{9AEA84CF-262F-46FA-8BD1-69A5A3D84D43},4045.343987,491158.75,1388,280095
Grouse Ridge,20122,0,2815.286508,ID,B01000,IDB01000,ID20122,{D9FE8F48-B902-4B15-873E-A9569D3B58EC},15229.44795,11393105.54,1389,280096
Lund FFR,20124,0,3416.118244,ID,B01000,IDB01000,ID20124,{F4609B33-01DE-4B14-B9E8-FE5B374534CE},26605.3381,13824594.96,1390,280097
Crane Creek,20125,0,2276.722457,ID,B01000,IDB01000,ID20125,{B909A55B-FF01-4B8A-BCEB-7EA28FCFB8E3},15891.66125,9213605.492,1391,280098
Sage Creek,20126,0,9145.699578,ID,B01000,IDB01000,ID20126,{D2386E7C-9B0D-4530-9CD4-BF556A92F318},39660.55766,37011480.08,1392,280099
Homestead Gulch,20127,0,1970.497218,ID,B01000,IDB01000,ID20127,{2498ED81-9E47-47E4-BAD0-0DCA3F7A57A9},21964.27209,7974350.995,1393,280100
Cherry Gulch,20128,0,809.0399631,ID,B01000,IDB01000,ID20128,{8AB45548-115A-48B2-943E-A0E5D7E4ECAE},8695.926808,3274081.575,1394,280101
Rock Creek,20129,0,985.1451545,ID,B01000,IDB01000,ID20129,{669AE1A7-CC27-468F-966F-B210C8D5F9BD},8651.278349,3986756.83,1395,280102
Pound,20133,0,3373.658643,ID,B01000,IDB01000,ID20133,{5224CA69-87F3-4447-9EDF-F4C094130F6D},21002.58033,13652766.37,1396,280103
Simplot Industries,20136,0,6905.382733,ID,B01000,IDB01000,ID20136,{522A8DC9-2C51-48F3-B7E8-2E1B4695E307},33365.98237,27945203.46,1397,280104
Thorn Creek West,20137,0,383.6208612,ID,B01000,IDB01000,ID20137,{26ACAFB0-8620-45BF-8605-3ECCAF389BAF},5452.452928,1552464.712,1398,280105
White Hill,24009,0,80.06666663,ID,I02000,IDI02000,ID24009,{A960D6B3-AED9-41FC-98D3-B29128AF34DB},2416.022595,324019.591,1399,280106
Treasureton Hill-2,24011,0,2115.016092,ID,I02000,IDI02000,ID24011,{922B396A-9305-4E79-B031-C697784C3F33},16013.66417,8559200.449,1400,280107
Isolated 40,24056,0,257.5030066,ID,I02000,IDI02000,ID24056,{82100264-F610-45C3-B2E5-181549B669D0},5024.22653,1042081.835,1401,280108
Wright,26001,0,494.3946871,ID,I01000,IDI01000,ID26001,{3129D253-9573-4192-A442-D0D34F416A9C},6055.245455,2000752.261,1402,280109
Garden Creek,27000,0,1219.263606,ID,I02000,IDI02000,ID27000,{23481C66-CA8A-4AF8-A7AB-4C361632EA6A},10827.22894,4934204.351,1403,280110
Hammer Creek,36103,0,32.80156227,ID,C02000,IDC02000,ID36103,{48C0D48F-5F74-43CD-983C-D44024844077},1757.947433,132743.7402,1404,280111
Shuck Creek,36105,0,1841.189989,ID,C02000,IDC02000,ID36105,{5037A7CB-866A-485F-8AAA-53F7F6502B33},44048.52016,7451061.128,1405,280112
Lower Sotin Creek,36106,0,71.91472859,ID,C02000,IDC02000,ID36106,{080A0D10-CE72-4732-A443-B4C91B43BEAB},2942.852514,291029.7372,1406,280113
West Greer,36107,0,357.9495968,ID,C02000,IDC02000,ID36107,{B32533D9-565F-4D0E-8C7A-7B7A54705760},7014.524576,1448576.378,1407,280114
Big Canyon Mouth,36109,0,39.992788,ID,C02000,IDC02000,ID36109,{436050AB-F0F5-4868-BC3E-771CBDB9D39E},1611.891676,161845.7138,1408,280115
Bear Gulch,36110,0,1265.851525,ID,C02000,IDC02000,ID36110,{0FDB0FE2-3E9E-49E6-B3E3-D2DDBD8F711F},16695.04803,5122739.721,1409,280116
Wet Gulch,36112,0,401.1508149,ID,C02000,IDC02000,ID36112,{FF36FE2C-D689-41AB-BD14-A2A297126ED2},10679.44115,1623406.199,1410,280117
Long Gulch Road,36113,0,95.72232229,ID,C02000,IDC02000,ID36113,{5E9A5766-4132-467C-BEC6-780748A90B2F},3833.617572,387376.0333,1411,280118
Elmen,36115,0,25.15892258,ID,C02000,IDC02000,ID36115,{0B5C9074-B875-48FB-A8E8-F5CEF707AA9B},1463.305864,101814.9518,1412,280119
Deep Creek,36116,0,420.2436391,ID,C02000,IDC02000,ID36116,{F4AF76D3-D82D-4047-A90B-F8A052838717},13783.22532,1700672.425,1413,280120
Oxbow,36118,0,1036.861142,ID,C02000,IDC02000,ID36118,{03D2F9C0-3FE2-4E00-9573-5EF9BE600E3A},23536.82199,4196044.838,1414,280121
Maloney Creek,36119,0,227.4159558,ID,C02000,IDC02000,ID36119,{2565FE7C-B9BE-42F3-BDB3-3F12E09ED845},8007.478671,920323.3768,1415,280122
Gold Hill,36120,0,79.51416418,ID,C02000,IDC02000,ID36120,{6707FBCE-A3B8-4E6A-92C9-902CFC0B6337},2407.917163,321783.6841,1416,280123
Mahoney Creek,36123,0,695.731042,ID,C02000,IDC02000,ID36123,{DD4044E0-411A-4FC0-B6C3-979350610B24},12759.23966,2815534.819,1417,280124
Blacktail Butte,36125,0,71.66819741,ID,C02000,IDC02000,ID36125,{F7BB2BC3-8E92-4A04-B6CE-7545A6278A40},3934.225069,290032.0569,1418,280125
Wildcat Creek,36129,0,1783.816264,ID,C02000,IDC02000,ID36129,{C57566D6-B641-48D8-A359-C633F714004D},35973.98717,7218876.976,1419,280126
Spring Camp,36134,0,582.4758396,ID,C02000,IDC02000,ID36134,{4661818E-9BBC-4E9C-A74F-3079AAA8FFF0},16542.9703,2357205.455,1420,280127
